Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
Los mártires,10/24/2022,07:00 PM,10/24/2022,08:30 PM,False,"Festival
0
Los mártires      Grupo: Umbral Teatro      Director: Ignacio Rodríguez Bejarano        Teatro Nacional La Castellana Calle 95 No. 47 - 15  Barrios Unidos     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/los-martires",Teatro Nacional La Castellana,False
"El Cucacuy, el ermitaño y la estrella",10/24/2022,07:00 PM,10/24/2022,08:30 PM,False,"Festival
0
El Cucacuy, el ermitaño y la estrella       Grupo: Compañía Dospuntos Circo      Director: Andrea Martínez Mora        Teatro Estudio Quinta Porra - calle 11 # 2 -78  La Candelaria     Todo público
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/el-cucacuy-el-ermitano-y-la-estrella-0",Teatro Estudio Quinta Porra,False
Memorial,10/25/2022,12:00 PM,10/25/2022,01:30 PM,False,"Festival
0
Memorial      Grupo: Nemcatacoa Teatro      Director: Camilo Andrés Jiménez Morales        Plaza Distrital de Mercado Veinte de Julio Carrera 6 No. 24-60 Sur  San Cristóbal     Todo público
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/memorial",Plaza Distrital de Mercado Veinte de Julio,False
No quiero crecer,10/26/2022,11:00 AM,10/26/2022,12:30 PM,False,"Festival
0
No quiero crecer       Grupo: Cucurma Compañía Creativa y Artística       Director: Bernardo García          Centro de desarrollo Comunitario Colinas - Carrera 13 B # 31G-40 sur  Rafael Uribe Uribe     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/no-quiero-crecer",Centro de desarrollo Comunitario Colinas,False
H2O,10/26/2022,07:00 PM,10/26/2022,08:30 PM,False,"Festival
0
H2O      Grupo: Colectivo Cacatúa      Director: Haike Irina Amelia Stollbrock Trujillo  Zamir Alejandro Naja Turmero David Bernal Vera         Teatro Libre de Chapinero Carrera 11 No. 61 - 80  Chapinero     Todo público
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/h2o",Teatro Libre Chapinero,False
Cangrejo,10/26/2022,07:00 PM,10/26/2022,08:30 PM,False,"Festival
0
Cangrejo      Grupo: Taller 406      Director: Sirley Martínez Santos        Teatro Bernardo Romero Lozano - Calle 46 No. 28 - 30  Teusaquillo     Todo público
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/cangrejo",Teatro Bernardo Romero Lozano,False
Evento especial: El elixir del amor,10/26/2022,07:00 PM,10/26/2022,08:30 PM,False,"Festival
0
Evento especial: El elixir del amor      Grupo: Gaetano Donizetti - Libreto Felice Romani      Director: Sergio Cabrera        Teatro Mayor Julio Mario Santo Domingo -  Calle 170 No. 67-51  Suba     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/evento-especial-el-elixir-del-amor",Teatro Mayor Julio Mario Santo Domingo,False
La historia del Conejo Embustero,10/27/2022,11:00 AM,10/27/2022,12:30 PM,False,"Festival
0
La historia del Conejo Embustero      Grupo: Teatro Experimental Fontibón TEF      Director: Emilio Ramírez (Dir. General) y Yuber Lambertino (Dir. Musical)         IED Colegio Diego Montaña Cuéllar - Transversal 6B No. 100C - 55 Sur  Usme     Todo público
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/la-historia-del-conejo-embustero",IED Colegio Diego Montaña Cuéllar,False
Szigia,10/27/2022,07:00 PM,10/27/2022,08:30 PM,False,"Festival
0
Szigia      Grupo: Púrpura Creactivo      Director: William Guevara Quiroz        Teatro R101 Calle 70A No. 11 - 29   Chapinero     Adultos
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/szigia",Teatro R101,False
Asco,10/27/2022,07:00 PM,10/27/2022,08:30 PM,False,"Festival
0
Asco      Grupo: El Halcón Rojo      Director: Cecilia Ramírez        Sala Gaitán  Carrera 7 No. 22 - 79  Santa Fe     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/asco",Teatro Jorge Eliecer Gaitán,False
